1403636581863555328,-0.00143,0.00542,-0.06076,-0.02666,0.81403,0.03489,0.57916,-0.03508,-0.00684,-0.72223,
1403636581963555584,-0.00571,0.00638,-0.13099,-0.02798,0.82049,0.03239,0.57005,-0.04004,0.01353,-0.67352,
1403636582063555584,-0.00901,0.00826,-0.19326,-0.02495,0.82997,0.02962,0.55647,-0.03216,0.02843,-0.55204,
1403636582163555328,-0.01207,0.01191,-0.23738,-0.02580,0.83869,0.03139,0.54309,-0.02602,0.04747,-0.30947,
1403636582263555584,-0.01249,0.01632,-0.25249,-0.02740,0.84385,0.03383,0.53481,0.02460,0.04253,0.02083,
1403636582363555328,-0.00878,0.02143,-0.23242,-0.02988,0.84338,0.03466,0.53536,0.04256,0.05845,0.35927,
1403636582463555584,-0.00421,0.02683,-0.18735,-0.03112,0.83586,0.03414,0.54699,0.05644,0.04902,0.51718,
1403636582563555584,0.00188,0.03067,-0.13162,-0.02778,0.82924,0.03395,0.55717,0.05924,0.03267,0.57686,
1403636582663555328,0.00424,0.02989,-0.06023,-0.02195,0.82597,0.03232,0.56236,0.04308,0.01169,0.59967,
1403636582763555584,0.00664,0.02700,0.01247,-0.02092,0.82276,0.02845,0.56729,0.05918,-0.01249,0.60352,
1403636582863555328,0.01026,0.02116,0.08536,-0.01796,0.81649,0.01967,0.57675,0.04949,-0.02966,0.60042,
1403636582963555584,0.01329,0.01879,0.13909,-0.01608,0.80688,0.01370,0.59034,0.01214,-0.01577,0.45757,
1403636583063555584,0.01122,0.01407,0.18448,-0.01452,0.79846,0.01284,0.60174,-0.00746,-0.00362,0.18067,
1403636583163555328,0.00954,0.00909,0.19708,-0.01074,0.79675,0.01374,0.60406,-0.01100,-0.00669,-0.15727,
1403636583263555584,0.00989,0.00603,0.17333,-0.00945,0.79865,0.01663,0.60149,0.00399,0.00147,-0.43314,
1403636583363555328,0.00987,0.00506,0.12431,-0.01042,0.80128,0.01830,0.59792,0.00173,-0.01422,-0.60682,
1403636583463555584,0.00861,0.00362,0.06183,-0.01305,0.80453,0.02200,0.59335,-0.02049,-0.00895,-0.69314,
1403636583563555584,0.00690,0.00209,-0.00667,-0.01318,0.80886,0.02535,0.58731,-0.01892,-0.01412,-0.71267,
1403636583663555328,0.00522,0.00098,-0.07786,-0.01297,0.81669,0.02595,0.57635,-0.03864,0.01788,-0.70342,
1403636583763555584,0.00230,0.00124,-0.14279,-0.02028,0.82936,0.02280,0.55788,-0.04154,0.00708,-0.60203,
1403636583863555328,-0.00244,-0.00078,-0.19630,-0.02250,0.83940,0.02090,0.54265,-0.04642,-0.00324,-0.48389,
1403636583963555584,-0.00692,-0.00145,-0.23413,-0.01919,0.84384,0.02639,0.53560,-0.05233,0.01017,-0.29336,
1403636584063555584,-0.01099,0.00094,-0.24744,-0.02271,0.84439,0.03276,0.53424,-0.02821,0.03222,-0.03091,
1403636584163555328,-0.01033,0.00332,-0.23275,-0.02698,0.84421,0.03614,0.53411,0.03073,0.02273,0.27700,
1403636584263555584,-0.00642,0.00488,-0.19282,-0.02740,0.84323,0.03717,0.53556,0.04936,0.01906,0.50398,
1403636584363555328,-0.00036,0.00586,-0.13671,-0.02577,0.84100,0.03757,0.53911,0.08424,-0.00159,0.64021,
1403636584463555584,0.00848,0.00499,-0.06870,-0.01645,0.83809,0.03832,0.54394,0.09622,-0.00891,0.71497,
1403636584563555584,0.01709,0.00541,0.00451,-0.01352,0.83165,0.03615,0.55396,0.08809,0.00292,0.74729,
1403636584663555328,0.02451,0.00607,0.07830,-0.01024,0.82115,0.03028,0.56982,0.05634,0.00733,0.71848,
1403636584763555584,0.02780,0.00711,0.14531,-0.00565,0.80900,0.02479,0.58726,0.01667,0.01043,0.61599,
1403636584863555328,0.02717,0.00873,0.19812,-0.00522,0.79997,0.02075,0.59965,-0.02455,0.02311,0.44104,
1403636584963555584,0.02565,0.01123,0.22650,-0.00815,0.79566,0.01655,0.60546,-0.01434,0.01735,0.15771,
