1403638523277829376,0.03581,-0.00190,0.36616,-0.05644,0.80573,0.01012,0.58950,-0.01249,-0.05828,-0.23969,
1403638523377829632,0.03194,-0.01043,0.34080,-0.05379,0.80431,0.01164,0.59165,-0.01367,-0.04072,-0.42514,
1403638523477829376,0.02590,-0.01825,0.29915,-0.05012,0.80790,0.01474,0.58700,-0.04451,-0.06314,-0.51081,
1403638523577829632,0.02341,-0.02867,0.25227,-0.04382,0.81736,0.01902,0.57415,-0.05292,-0.06886,-0.53452,
1403638523677829632,0.01845,-0.03669,0.20827,-0.03702,0.82704,0.02161,0.56050,-0.05658,-0.06986,-0.51386,
1403638523777829376,0.01424,-0.04371,0.16606,-0.03341,0.83180,0.02433,0.55354,-0.05711,-0.05779,-0.47248,
1403638523877829632,0.00794,-0.04959,0.12297,-0.03039,0.83236,0.02730,0.55272,-0.07221,-0.06027,-0.40398,
1403638523977829376,0.00352,-0.05536,0.08890,-0.02124,0.83235,0.03293,0.55286,-0.05356,-0.02939,-0.26723,
1403638524077829632,-0.00170,-0.05521,0.07841,-0.01353,0.83529,0.04095,0.54811,-0.02036,0.00373,-0.01406,
1403638524177829632,-0.00327,-0.05481,0.09550,-0.01381,0.83977,0.04632,0.54078,0.00722,0.01622,0.27975,
1403638524277829376,-0.00342,-0.05581,0.13750,-0.02033,0.84079,0.04761,0.53888,0.03696,0.00172,0.50186,
1403638524377829632,0.00013,-0.05487,0.19032,-0.02962,0.83800,0.04583,0.54293,0.05776,0.01009,0.59232,
1403638524477829376,0.00638,-0.05396,0.25140,-0.03654,0.83153,0.04367,0.55255,0.07010,0.01370,0.62637,
1403638524577829632,0.01414,-0.05185,0.31286,-0.03955,0.82270,0.04236,0.56552,0.08366,0.02780,0.59876,
1403638524677829632,0.02246,-0.04857,0.36816,-0.03563,0.81616,0.03675,0.57556,0.08194,0.04383,0.49957,
1403638524777829376,0.02895,-0.04412,0.41067,-0.02298,0.81231,0.03155,0.58192,0.05642,0.04354,0.35259,
1403638524877829632,0.03227,-0.03732,0.43794,-0.01799,0.81075,0.02848,0.58442,0.04153,0.06043,0.20930,
1403638524977829376,0.03381,-0.03099,0.44847,-0.02432,0.80936,0.03062,0.58601,-0.00048,0.04029,0.01455,
1403638525077829632,0.03487,-0.02971,0.43879,-0.02253,0.80685,0.03408,0.58934,0.00470,0.02553,-0.21636,
1403638525177829632,0.03524,-0.02738,0.40548,-0.01988,0.80543,0.03849,0.59110,0.00037,0.02274,-0.40172,
1403638525277829376,0.03582,-0.02737,0.35687,-0.01997,0.80814,0.04351,0.58704,-0.01900,0.01661,-0.51162,
1403638525377829632,0.03354,-0.02830,0.29863,-0.02250,0.81701,0.04847,0.57414,-0.04000,0.02404,-0.55647,
1403638525477829376,0.02942,-0.02773,0.24333,-0.03085,0.82934,0.05028,0.55562,-0.04850,0.02974,-0.52376,
1403638525577829632,0.02712,-0.02958,0.19756,-0.03744,0.83866,0.04985,0.54107,-0.03950,0.00815,-0.45245,
1403638525677829632,0.02668,-0.03282,0.16038,-0.03855,0.84181,0.04686,0.53635,-0.01221,-0.00024,-0.35724,
1403638525777829376,0.02768,-0.03410,0.13134,-0.03562,0.84033,0.04112,0.53934,-0.00117,0.00457,-0.26460,
1403638525877829632,0.02939,-0.03648,0.10962,-0.02876,0.83671,0.03666,0.54565,-0.00188,-0.02173,-0.16638,
1403638525977829376,0.02350,-0.04986,0.09638,-0.02059,0.83504,0.03580,0.54864,-0.03474,-0.13243,-0.06042,
1403638526077829632,0.01942,-0.07056,0.09647,-0.01607,0.83658,0.03402,0.54655,-0.03043,-0.25363,0.02951,
1403638526177829632,0.01598,-0.09995,0.10383,-0.01424,0.83900,0.02497,0.54337,-0.03937,-0.33726,0.11544,
1403638526277829376,0.01081,-0.13741,0.11772,-0.01087,0.83816,0.01585,0.54508,-0.05644,-0.39576,0.15178,
1403638526377829632,0.00356,-0.17830,0.13337,-0.00856,0.83405,0.00723,0.55158,-0.08524,-0.44229,0.14936,
1403638526477829376,-0.00619,-0.22419,0.14709,-0.00718,0.82890,-0.00365,0.55933,-0.10239,-0.48528,0.11654,
1403638526577829632,-0.01720,-0.27635,0.15703,-0.00601,0.82362,-0.01477,0.56691,-0.11597,-0.56035,0.08482,
1403638526677829632,-0.02973,-0.33609,0.16484,-0.00194,0.81846,-0.02325,0.57408,-0.13994,-0.62628,0.06892,
1403638526777829376,-0.04383,-0.40138,0.17052,0.00612,0.81540,-0.02890,0.57815,-0.15592,-0.67511,0.05111,
1403638526877829632,-0.05956,-0.46703,0.17409,0.01444,0.81464,-0.03222,0.57890,-0.16720,-0.64967,0.03673,
1403638526977829376,-0.07582,-0.52937,0.17698,0.01879,0.81763,-0.03845,0.57415,-0.15698,-0.61241,0.03083,
1403638527077829632,-0.09002,-0.58804,0.18004,0.02649,0.82213,-0.05141,0.56635,-0.13180,-0.56248,0.04617,
