1403638523277829376,0.01489,0.02774,0.19381,-0.03818,0.80717,-0.00173,0.58908,-0.03452,0.03830,-0.11899,
1403638523377829632,0.01233,0.03432,0.17113,-0.03293,0.80591,-0.00291,0.59111,-0.02595,0.07584,-0.31561,
1403638523477829376,0.01096,0.03319,0.16492,-0.03203,0.80891,0.00219,0.58705,-0.05172,0.05754,-0.43960,
1403638523577829632,0.00804,0.03163,0.14273,-0.02816,0.81779,0.00838,0.57476,-0.06381,0.05592,-0.49774,
1403638523677829632,0.00347,0.02711,0.11074,-0.02424,0.82723,0.01328,0.56118,-0.06791,0.05020,-0.50508,
1403638523777829376,-0.00038,0.02096,0.07476,-0.02306,0.83201,0.01806,0.55399,-0.06585,0.05488,-0.48564,
1403638523877829632,-0.00439,0.01214,0.03860,-0.02235,0.83273,0.02268,0.55276,-0.07392,0.04019,-0.42458,
1403638523977829376,-0.01123,0.01849,0.00177,-0.01279,0.83272,0.02844,0.55282,-0.05943,0.08477,-0.29369,
1403638524077829632,-0.01517,0.02935,-0.01669,-0.00512,0.83574,0.03660,0.54788,-0.02060,0.12605,-0.05660,
1403638524177829632,-0.01569,0.04314,-0.00835,-0.00493,0.84036,0.04156,0.54041,0.01221,0.15152,0.22432,
1403638524277829376,-0.01222,0.05821,0.02609,-0.01066,0.84172,0.04248,0.53813,0.05300,0.15334,0.43748,
1403638524377829632,-0.00139,0.04879,0.08081,-0.02219,0.83911,0.04249,0.54185,0.08700,0.13597,0.53778,
1403638524477829376,0.01003,0.03962,0.14417,-0.03116,0.83263,0.04177,0.55137,0.10480,0.11444,0.58018,
1403638524577829632,0.01993,0.03091,0.20959,-0.03590,0.82362,0.04138,0.56449,0.11730,0.10425,0.56249,
1403638524677829632,0.02655,0.02144,0.27065,-0.03348,0.81674,0.03637,0.57488,0.10855,0.09552,0.47525,
1403638524777829376,0.03622,0.03174,0.31097,-0.02075,0.81287,0.03118,0.58124,0.08504,0.09962,0.32801,
1403638524877829632,0.03340,0.02269,0.34509,-0.01726,0.81116,0.02881,0.58386,0.05867,0.08913,0.19591,
1403638524977829376,0.03741,0.03044,0.35551,-0.02346,0.80980,0.03084,0.58543,0.01845,0.06745,0.00305,
1403638525077829632,0.03897,0.03639,0.34424,-0.02163,0.80729,0.03429,0.58876,0.02198,0.05817,-0.22886,
1403638525177829632,0.02956,0.01944,0.32049,-0.02064,0.80570,0.03970,0.59063,0.00630,0.03199,-0.40231,
1403638525277829376,0.02889,0.02237,0.27449,-0.02051,0.80822,0.04460,0.58683,-0.01639,0.03027,-0.50761,
1403638525377829632,0.02406,0.01494,0.21789,-0.02366,0.81715,0.04992,0.57378,-0.03861,0.02955,-0.55068,
1403638525477829376,0.01952,0.01411,0.16353,-0.03242,0.82944,0.05199,0.55522,-0.04707,0.03326,-0.51685,
1403638525577829632,0.01477,0.01635,0.11496,-0.03887,0.83882,0.05152,0.54056,-0.04167,0.01756,-0.45020,
1403638525677829632,0.01614,0.01092,0.08167,-0.04032,0.84192,0.04866,0.53589,-0.01136,0.00530,-0.35021,
1403638525777829376,0.01546,0.01155,0.05103,-0.03750,0.84061,0.04282,0.53864,-0.00185,0.01192,-0.26133,
1403638525877829632,0.01555,0.01232,0.02978,-0.03059,0.83711,0.03823,0.54484,-0.00375,-0.01153,-0.16339,
1403638525977829376,0.01392,0.00642,0.01868,-0.02183,0.83566,0.03680,0.54758,-0.02237,-0.11051,-0.05706,
