1403636580863555328,-0.00907,0.01295,-0.10258,-0.03131,0.83648,0.03823,0.54576,0.09090,0.00213,0.79902,
1403636580963555584,-0.00216,0.01514,-0.02386,-0.02251,0.82751,0.03947,0.55961,0.06061,0.03228,0.76426,
1403636581063555584,0.00344,0.01798,0.04487,-0.02355,0.81962,0.04048,0.57099,0.04651,0.02237,0.65797,
1403636581163555328,0.00784,0.01768,0.10272,-0.02637,0.81142,0.03715,0.58269,0.03263,-0.00279,0.53849,
1403636581263555584,0.01051,0.01556,0.14839,-0.02983,0.80163,0.03305,0.59616,-0.00001,-0.01579,0.38823,
1403636581363555328,0.00983,0.01376,0.17201,-0.03034,0.79374,0.03338,0.60658,-0.02119,-0.01452,0.08190,
1403636581463555584,0.00690,0.01239,0.16356,-0.02464,0.79407,0.03580,0.60627,-0.02081,-0.02022,-0.28032,
1403636581563555584,0.00508,0.01021,0.12801,-0.02204,0.80094,0.03677,0.59721,-0.00345,-0.00514,-0.54897,
1403636581663555328,0.00274,0.00769,0.07138,-0.02554,0.80782,0.03532,0.58782,-0.00478,-0.02290,-0.65744,
1403636581763555584,0.00043,0.00446,0.00773,-0.02737,0.81075,0.03650,0.58361,-0.02063,-0.02241,-0.68094,
1403636581863555328,-0.00510,0.00141,-0.05917,-0.03178,0.81254,0.03879,0.58074,-0.04945,-0.01318,-0.68478,
1403636581963555584,-0.01108,0.00100,-0.12517,-0.03364,0.81899,0.03637,0.57167,-0.05694,0.00229,-0.63059,
1403636582063555584,-0.01528,0.00193,-0.18303,-0.03134,0.82843,0.03401,0.55818,-0.04887,0.01423,-0.50428,
1403636582163555328,-0.01908,0.00446,-0.22097,-0.03228,0.83704,0.03591,0.54501,-0.04246,0.03058,-0.25157,
1403636582263555584,-0.01977,0.00765,-0.22658,-0.03380,0.84210,0.03850,0.53688,0.01099,0.02440,0.09404,
1403636582363555328,-0.01737,0.01106,-0.19712,-0.03630,0.84142,0.03944,0.53772,0.02792,0.03813,0.44266,
1403636582463555584,-0.01425,0.01410,-0.14477,-0.03768,0.83355,0.03897,0.54978,0.03923,0.02566,0.60291,
1403636582563555584,-0.01055,0.01524,-0.08151,-0.03433,0.82678,0.03863,0.56014,0.03809,0.00628,0.66360,
1403636582663555328,-0.00731,0.01463,-0.01474,-0.02856,0.82350,0.03720,0.56538,0.02160,-0.01139,0.66813,
1403636582763555584,-0.00398,0.01208,0.05112,-0.02753,0.82023,0.03324,0.57040,0.04045,-0.03367,0.65421,
