1403636581863555328,-0.00315,0.00179,-0.06204,-0.02850,0.81358,0.03671,0.57959,-0.05230,-0.01582,-0.68825,
1403636581963555584,-0.00939,0.00137,-0.12713,-0.03008,0.82009,0.03427,0.57042,-0.05916,0.00072,-0.63088,
1403636582063555584,-0.01443,0.00215,-0.18429,-0.02716,0.82961,0.03153,0.55680,-0.05212,0.01366,-0.50352,
1403636582163555328,-0.01890,0.00437,-0.22075,-0.02799,0.83835,0.03350,0.54339,-0.04355,0.03180,-0.24900,
1403636582263555584,-0.01985,0.00742,-0.22623,-0.02947,0.84349,0.03600,0.53513,0.01164,0.02602,0.09601,
1403636582363555328,-0.01699,0.01099,-0.19724,-0.03189,0.84281,0.03687,0.53600,0.03035,0.04065,0.44278,
1403636582463555584,-0.01376,0.01431,-0.14536,-0.03309,0.83497,0.03611,0.54811,0.04128,0.02793,0.60227,
1403636582563555584,-0.00958,0.01583,-0.08168,-0.02971,0.82820,0.03586,0.55849,0.03925,0.00884,0.66235,
1403636582663555328,-0.00657,0.01551,-0.01508,-0.02388,0.82496,0.03436,0.56364,0.02292,-0.00857,0.66637,
1403636582763555584,-0.00279,0.01343,0.05012,-0.02272,0.82179,0.03027,0.56853,0.04216,-0.03095,0.65242,
1403636582863555328,0.00224,0.00938,0.11454,-0.01967,0.81550,0.02142,0.57803,0.03647,-0.04429,0.63598,
1403636582963555584,0.00570,0.00602,0.17118,-0.01835,0.80587,0.01578,0.59159,0.00394,-0.03093,0.49492,
1403636583063555584,0.00608,0.00489,0.20495,-0.01689,0.79749,0.01500,0.60292,-0.01025,-0.01204,0.20235,
1403636583163555328,0.00640,0.00353,0.20598,-0.01316,0.79581,0.01604,0.60519,-0.00958,-0.01172,-0.14900,
1403636583263555584,0.00758,0.00366,0.17567,-0.01189,0.79775,0.01897,0.60258,0.00701,0.00064,-0.43011,
1403636583363555328,0.00780,0.00347,0.12560,-0.01296,0.80037,0.02065,0.59900,0.00441,-0.01421,-0.60492,
1403636583463555584,0.00681,0.00231,0.06300,-0.01575,0.80364,0.02447,0.59441,-0.01791,-0.00887,-0.69123,
1403636583563555584,0.00564,0.00082,-0.00584,-0.01610,0.80800,0.02805,0.58829,-0.01586,-0.01430,-0.71134,
1403636583663555328,0.00396,-0.00019,-0.07708,-0.01597,0.81585,0.02878,0.57732,-0.03646,0.01730,-0.70240,
1403636583763555584,0.00094,-0.00023,-0.14178,-0.02336,0.82843,0.02578,0.55901,-0.04017,0.00547,-0.60095,
1403636583863555328,-0.00359,-0.00208,-0.19509,-0.02570,0.83839,0.02409,0.54393,-0.04507,-0.00469,-0.48243,
1403636583963555584,-0.00742,-0.00216,-0.23257,-0.02250,0.84271,0.02979,0.53707,-0.05095,0.00989,-0.29122,
